,Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr),Generator ID
13746,56323,Modern Innovative Energy LLC,NY,56323-GEN1,"Modern Innovative Energy, LLC","BP, BG-NA-CT",No,None,Biomass,43.20944444444445,-78.98361111111112,4130001,Great Lakes,2006,1.6,12666.25,0.903699343607306,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN1
13747,56323,Modern Innovative Energy LLC,NY,56323-GEN2,"Modern Innovative Energy, LLC","BP, BG-NA-CT",No,None,Biomass,43.20944444444445,-78.98361111111112,4130001,Great Lakes,2006,1.6,12666.25,0.903699343607306,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN2
13748,56323,Modern Innovative Energy LLC,NY,56323-GEN3,"Modern Innovative Energy, LLC","BP, BG-NA-CT",No,None,Biomass,43.20944444444445,-78.98361111111112,4130001,Great Lakes,2006,1.6,12666.25,0.903699343607306,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN3
13749,56323,Modern Innovative Energy LLC,NY,56323-GEN4,"Modern Innovative Energy, LLC","BP, BG-NA-CT",No,None,Biomass,43.20944444444445,-78.98361111111112,4130001,Great Lakes,2006,1.6,12666.25,0.903699343607306,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN4
13750,56324,Colonie LFGTE Facility,NY,56324-GEN1,#not reported,"BP, BG-NA-CT",No,None,Biomass,42.802499999999995,-73.73777777777778,2020004,Mid Atlantic,2006,1.6,12260.333333333332,0.8747383942161339,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN1
13751,56324,Colonie LFGTE Facility,NY,56324-GEN2,#not reported,"BP, BG-NA-CT",No,None,Biomass,42.802499999999995,-73.73777777777778,2020004,Mid Atlantic,2006,1.6,12260.333333333332,0.8747383942161339,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN2
13752,56324,Colonie LFGTE Facility,NY,56324-GEN3,#not reported,"BP, BG-NA-CT",No,None,Biomass,42.802499999999995,-73.73777777777778,2020004,Mid Atlantic,2006,1.6,12260.333333333332,0.8747383942161339,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,GEN3
13753,56326,Mustang Station Unit 4,TX,56326-GEN1,Golden Spread Electric Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,32.97277777777778,-102.74166666666667,12080004,Texas-Gulf,2006,170.0,110439.07,0.07415999865699704,Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,GEN1
13754,56326,Mustang Station Unit 4,TX,56326-GEN2,Golden Spread Electric Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,32.97277777777778,-102.74166666666667,12080004,Texas-Gulf,2007,170.0,110439.07,0.07415999865699704,Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,GEN2
13755,56327,Pendleton County LFGTE,KY,56327-1,East Kentucky Power Cooperative Inc.,"BP, BG-NA-CT",No,None,Biomass,38.80138888888889,-84.34472222222222,5100101,Ohio,2007,0.8,6116.0,0.872716894977169,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13756,56327,Pendleton County LFGTE,KY,56327-2,East Kentucky Power Cooperative Inc.,"BP, BG-NA-CT",No,None,Biomass,38.80138888888889,-84.34472222222222,5100101,Ohio,2007,0.8,6116.0,0.872716894977169,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,2
13757,56327,Pendleton County LFGTE,KY,56327-3,East Kentucky Power Cooperative Inc.,"BP, BG-NA-CT",No,None,Biomass,38.80138888888889,-84.34472222222222,5100101,Ohio,2007,0.8,6116.0,0.872716894977169,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,3
13758,56327,Pendleton County LFGTE,KY,56327-4,East Kentucky Power Cooperative Inc.,"BP, BG-NA-CT",No,None,Biomass,38.80138888888889,-84.34472222222222,5100101,Ohio,2007,0.8,6116.0,0.872716894977169,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,4
13759,56330,Ewa Nui Substation DG,HI,56330-DG1,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.375555555555557,-158.04777777777778,20060000,Hawaii,2005,1.6,454.00000000000006,0.03239155251141553,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG1
13760,56330,Ewa Nui Substation DG,HI,56330-DG2,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.375555555555557,-158.04777777777778,20060000,Hawaii,2005,1.6,454.00000000000006,0.03239155251141553,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG2
13761,56330,Ewa Nui Substation DG,HI,56330-DG3,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.375555555555557,-158.04777777777778,20060000,Hawaii,2005,1.6,454.00000000000006,0.03239155251141553,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG3
13762,56330,Ewa Nui Substation DG,HI,56330-DG4,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.375555555555557,-158.04777777777778,20060000,Hawaii,2007,1.6,454.00000000000006,0.03239155251141553,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG4
13763,56330,Ewa Nui Substation DG,HI,56330-DG5,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.375555555555557,-158.04777777777778,20060000,Hawaii,2007,1.6,454.00000000000006,0.03239155251141553,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG5
13764,56330,Ewa Nui Substation DG,HI,56330-DG6,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.375555555555557,-158.04777777777778,20060000,Hawaii,2007,1.6,454.00000000000006,0.03239155251141553,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG6
13765,56331,Iwilei Tank Farm DG,HI,56331-DG2,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.314289,-157.873888,20060000,Hawaii,2005,1.6,620.6666666666666,0.04428272450532724,#not reported,Ocean,0.0,0.0,0,0,0,0,0,0,DG2
13766,56331,Iwilei Tank Farm DG,HI,56331-DG3,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.314289,-157.873888,20060000,Hawaii,2005,1.6,620.6666666666666,0.04428272450532724,#not reported,Ocean,0.0,0.0,0,0,0,0,0,0,DG3
13767,56331,Iwilei Tank Farm DG,HI,56331-DG1,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.314289,-157.873888,20060000,Hawaii,2005,1.6,620.6666666666666,0.04428272450532724,#not reported,Ocean,0.0,0.0,0,0,0,0,0,0,DG1
13768,56332,Helemano Substation DG,HI,56332-DG1,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.529166666666665,-158.04583333333332,20060000,Hawaii,2005,1.6,418.33333333333326,0.02984684170471841,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG1
13769,56332,Helemano Substation DG,HI,56332-DG2,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.529166666666665,-158.04583333333332,20060000,Hawaii,2005,1.6,418.33333333333326,0.02984684170471841,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG2
13770,56332,Helemano Substation DG,HI,56332-DG3,"Hawaiian Electric Industries, Inc.",OL-NA-CT,No,None,Oil,21.529166666666665,-158.04583333333332,20060000,Hawaii,2005,1.6,418.33333333333326,0.02984684170471841,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,DG3
13771,56333,Gauley River Power Partners,WV,56333-GEN1,Enel S.p.A.,HY-NA-HY,No,None,Hydropower,38.22,-80.89,5050005,Ohio,2001,40.0,77970.5,0.2225185502283105,Gauley River,Surface Water,0.0,0.0,0,0,0,0,0,0,GEN1
13772,56333,Gauley River Power Partners,WV,56333-GEN2,Enel S.p.A.,HY-NA-HY,No,None,Hydropower,38.22,-80.89,5050005,Ohio,2001,40.0,77970.5,0.2225185502283105,Gauley River,Surface Water,0.0,0.0,0,0,0,0,0,0,GEN2
13773,56335,Blue Canyon Windpower II,OK,56335-EW2,Energias de Portugal,WN-NA-WN,No,None,Wind,34.86611111111111,-98.60555555555555,11130202,Arkansas-White-Red,2005,151.0,551761.0,0.41712857963651756,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.551761,0,0,0.551761,EW2
13774,56336,Aragonne Wind LLC,NM,56336-1,Infigen Energy Limited,WN-NA-WN,No,None,Wind,34.81472222222222,-105.01083333333334,13060002,Rio Grande,2006,90.0,291777.0,0.37008751902587517,,Unknown Freshwater,0.0,0.0,0,0,0.291777,0,0,0.291777,1
13775,56337,Sweetwater Wind 4 LLC,TX,56337-SW4,#not reported,WN-NA-WN,No,None,Wind,32.31222222222222,-100.53027777777778,12080002,Texas-Gulf,2007,241.0,698310.0,0.33077076109816406,,Unknown Freshwater,0.0,0.0,0,0,0.69831,0,0,0.69831,SW4
13776,56338,High Trail Wind Farm LLC,IL,56338-1,Energias de Portugal,WN-NA-WN,No,None,Wind,40.47916666666667,-88.79888888888888,7130004,Upper Mississippi,2007,198.0,635776.0,0.3665513583321803,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.635776,0,0,0.635776,1
13777,56339,Albemarle Hospital Unit,NC,56339-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,35.36361111111111,-80.19388888888889,3040105,South Atlantic Gulf,2006,1.8,23.0,0.001458650431253171,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13778,56340,Cherryville City Hall,NC,56340-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,35.37777777777778,-81.38,3050102,South Atlantic Gulf,2006,1.8,10.0,0.0006341958396752917,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13779,56341,Lincolnton High School,NC,56341-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,35.47694444444445,-81.27361111111111,3050102,South Atlantic Gulf,2006,1.8,5.0,0.00031709791983764585,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13780,56342,Maiden Community Center,NC,56342-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,35.577222222222225,-81.20805555555556,3050102,South Atlantic Gulf,2006,1.8,7.0,0.0004439370877727042,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13781,56343,Monroe Middle School,NC,56343-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,34.972500000000004,-80.5411111111111,3040105,South Atlantic Gulf,2006,1.8,8.0,0.0005073566717402334,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13782,56344,Morganton Station 5,NC,56344-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,35.76305555555555,-81.69638888888889,3050101,South Atlantic Gulf,2006,1.8,10.0,0.0006341958396752917,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13783,56345,Pineville Delivery 1,NC,56345-1,North Carolina Municipal Power Agency Number 1,OL-NA-CT,No,None,Oil,35.08527777777778,-80.89472222222223,3050103,South Atlantic Gulf,2006,1.8,9.0,0.0005707762557077625,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13784,56347,Cedar Ridge,WI,56347-1,Alliant Energy Corporation,WN-NA-WN,No,None,Wind,43.69583333333333,-88.32555555555555,4040003,Great Lakes,2008,67.7,17336.0,0.029231838017576874,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.017336,0,0,0.017336,1
13785,56348,Laverne,OK,56348-1,Oklahoma Municipal Power Authority,OL-NA-CT,No,None,Oil,36.71055555555556,-99.89055555555557,11100201,Arkansas-White-Red,2006,2.0,9.5,0.0005422374429223744,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,1
13786,56348,Laverne,OK,56348-2,Oklahoma Municipal Power Authority,OL-NA-CT,No,None,Oil,36.71055555555556,-99.89055555555557,11100201,Arkansas-White-Red,2006,2.0,9.5,0.0005422374429223744,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,2
13787,56349,Quail Run Energy Center,TX,56349-CT2A,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,31.841388888888886,-102.315,12080005,Texas-Gulf,2002,86.5,217305.19027484144,0.28678067711199284,Texland Great Plants Water Sup,Municipal,0.0,0.0,54.97821313953488,32.59577854122622,61.49736884778013,43.026427674418606,28.24967473572939,65.19155708245243,CT2A
13788,56349,Quail Run Energy Center,TX,56349-CT1A,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,31.841388888888886,-102.315,12080005,Texas-Gulf,2007,75.0,188414.90486257928,0.2867806771119928,Texland Great Plants Water Sup,Municipal,0.0,0.0,47.668970930232554,28.26223572938689,53.321418076109936,37.3061511627907,24.493937632135307,56.52447145877378,CT1A
13789,56349,Quail Run Energy Center,TX,56349-CT1B,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,31.841388888888886,-102.315,12080005,Texas-Gulf,2007,75.0,188414.90486257928,0.2867806771119928,Texland Great Plants Water Sup,Municipal,0.0,0.0,47.668970930232554,28.26223572938689,53.321418076109936,37.3061511627907,24.493937632135307,56.52447145877378,CT1B
13790,56349,Quail Run Energy Center,TX,56349-ST1,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,31.841388888888886,-102.315,12080005,Texas-Gulf,2007,125.0,206882.0,0.18893333333333334,Texland Great Plants Water Sup,Municipal,0.0,0.0,52.341146,31.0323,58.547606,40.962636,26.89466,62.0646,ST1
13791,56349,Quail Run Energy Center,TX,56349-ST2,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,31.841388888888886,-102.315,12080005,Texas-Gulf,2008,125.0,139112.0,0.1270429223744292,Texland Great Plants Water Sup,Municipal,424.63019217830396,283.086794785536,35.195336,20.8668,39.368696,27.544176,18.08456,41.7336,ST2
13792,56350,Colorado Bend Energy Center,TX,56350-CT1A,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.28777777777778,-96.06833333333333,12090302,Texas-Gulf,2002,86.5,162385.89449541282,0.21430291986091907,Wells,Groundwater,0.0,0.0,41.083631307339445,24.357884174311923,45.955208142201826,32.15240711009174,21.110166284403668,48.71576834862385,CT1A
13793,56350,Colorado Bend Energy Center,TX,56350-ST1,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.28777777777778,-96.06833333333333,12090302,Texas-Gulf,2007,105.1,197303.55504587156,0.2143029198609191,Wells,Groundwater,0.0,0.0,49.917799426605505,29.595533256880735,55.83690607798165,39.06610389908257,25.649462155963302,59.19106651376147,ST1
13794,56350,Colorado Bend Energy Center,TX,56350-ST2,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.28777777777778,-96.06833333333333,12090302,Texas-Gulf,2008,115.0,215888.7614678899,0.21430291986091912,Wells,Groundwater,85161.94409798208,85161.94409798208,54.61985665137615,32.383314220183486,61.09651949541284,42.745974770642206,28.06553899082569,64.76662844036697,ST2
13795,56350,Colorado Bend Energy Center,TX,56350-CT1B,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.28777777777778,-96.06833333333333,12090302,Texas-Gulf,2002,86.5,162385.89449541282,0.21430291986091907,Wells,Groundwater,0.0,0.0,41.083631307339445,24.357884174311923,45.955208142201826,32.15240711009174,21.110166284403668,48.71576834862385,CT1B
13796,56350,Colorado Bend Energy Center,TX,56350-CT2A,"Constellation Energy Group, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.28777777777778,-96.06833333333333,12090302,Texas-Gulf,2002,86.5,162385.89449541282,0.21430291986091907,Wells,Groundwater,0.0,0.0,41.083631307339445,24.357884174311923,45.955208142201826,32.15240711009174,21.110166284403668,48.71576834862385,CT2A
13797,56351,Spearville,KS,56351-1,Great Plains Energy Inc.,WN-NA-WN,No,None,Wind,37.87222222222222,-99.75277777777778,11030006,Arkansas-White-Red,2006,100.0,415327.0,0.4741175799086758,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.415327,0,0,0.415327,1
13798,56356,Clearwater Power Plant,CA,56356-CT1,"Corona, City of",#not designated,#not designated,#not designated,,33.891666666666666,-117.60555555555555,18070203,California,2005,41.0,87442.95918367348,0.24346519429689686,Municipality,Municipal,0.0,0.0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated,CT1
13799,56356,Clearwater Power Plant,CA,56356-ST1,"Corona, City of",#not designated,#not designated,#not designated,,33.891666666666666,-117.60555555555555,18070203,California,2005,8.0,17062.04081632653,0.24346519429689684,Municipality,Municipal,0.0,0.0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated,ST1
13800,56357,FPL Energy Burleigh County Wind,ND,56357-GE,"NextEra Energy, Inc.",WN-NA-WN,No,None,Wind,47.11666666666667,-100.73333333333333,10130101,Missouri,2006,18.0,69189.45454545454,0.43879664222129977,,Unknown Freshwater,0.0,0.0,0,0,0.06918945454545454,0,0,0.06918945454545454,GE
13801,56357,FPL Energy Burleigh County Wind,ND,56357-GE15,"NextEra Energy, Inc.",WN-NA-WN,No,None,Wind,47.11666666666667,-100.73333333333333,10130101,Missouri,2005,31.5,121081.54545454546,0.43879664222129977,,Unknown Freshwater,0.0,0.0,0,0,0.12108154545454546,0,0,0.12108154545454546,GE15
13802,56359,Klondike Windpower II,OR,56359-PH2,"Iberdrola Renovables, S.A.",WN-NA-WN,No,None,Wind,45.977222222222224,-120.0,17070101,Pacific Northwest,2005,75.0,239566.14,0.3646364383561644,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.23956614,0,0,0.23956614,PH2
13803,56360,Leaning Juniper,OR,56360-1,MidAmerican Energy Holdings Company,WN-NA-WN,No,None,Wind,45.71666666666667,-120.2,17070101,Pacific Northwest,2006,103.5,376243.0,0.4149769483599144,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.376243,0,0,0.376243,1
13804,56361,Big Horn Wind Project,WA,56361-1,"Iberdrola Renovables, S.A.",WN-NA-WN,No,None,Wind,45.916666666666664,-120.11666666666666,17070101,Pacific Northwest,2006,199.0,578527.29,0.33186898533764714,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.57852729,0,0,0.57852729,1
13805,56362,Shiloh I Wind Project,CA,56362-1,"Iberdrola Renovables, S.A.",WN-NA-WN,No,None,Wind,38.0,-121.0,18040003,California,2006,150.0,472056.75,0.3592517123287671,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.47205675,0,0,0.47205675,1
13806,56363,New Design,VA,56363-GEN 1,Danville City of VA,OL-NA-CT,No,None,Oil,36.630833333333335,-79.38944444444445,3010104,South Atlantic Gulf,2005,1.8,6.0,0.000380517503805175,Dan River,Surface Water,0.0,0.0,0,0,0,0,0,0,GEN 1
13807,56364,Kentuck,VA,56364-GEN 1,Danville City of VA,OL-NA-CT,No,None,Oil,36.65333333333333,-79.29055555555556,3010104,South Atlantic Gulf,2005,1.8,27.0,0.0017123287671232876,Dan River,Surface Water,0.0,0.0,0,0,0,0,0,0,GEN 1
13808,56365,Westover,VA,56365-GEN1,Danville City of VA,OL-NA-CT,No,None,Oil,36.61138888888889,-79.46305555555556,3010103,South Atlantic Gulf,2005,1.8,5.0,0.00031709791983764585,Dan River,Surface Water,0.0,0.0,0,0,0,0,0,0,GEN1
13809,56367,Electric Avenue,VA,56367-2,Culpeper Town of,OL-NA-CT,No,None,Oil,38.467222222222226,-77.98416666666667,2080103,Mid Atlantic,2004,1.8,137.66666666666666,0.008730762726196516,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,2
13810,56367,Electric Avenue,VA,56367-3,Culpeper Town of,OL-NA-CT,No,None,Oil,38.467222222222226,-77.98416666666667,2080103,Mid Atlantic,2004,1.8,137.66666666666666,0.008730762726196516,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,3
13811,56367,Electric Avenue,VA,56367-1,Culpeper Town of,OL-NA-CT,No,None,Oil,38.467222222222226,-77.98416666666667,2080103,Mid Atlantic,2004,1.8,137.66666666666666,0.008730762726196516,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
13812,56368,Water Treatment Plant,VA,56368-WP1,Manassas City of,OL-NA-CT,No,None,Oil,38.75277777777778,-77.47666666666667,2070010,Mid Atlantic,2007,1.8,97.0,0.0061516996448503294,#not reported,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,WP1
13813,56369,Casselman,PA,56369-1,"Iberdrola Renovables, S.A.",WN-NA-WN,No,None,Wind,40.0,-79.0,5020006,Ohio,2007,34.5,80663.0,0.26690159486466813,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.080663,0,0,0.080663,1
13814,56371,Cedar Creek Wind,CO,56371-1,#not reported,WN-NA-WN,No,None,Wind,40.88333333333333,-104.05,10190017,Missouri,2007,300.5,972787.0,0.36954657002408464,,Unknown Freshwater,0.0,0.0,0,0,0.972787,0,0,0.972787,1
13815,56372,Sweetwater Wind 5,TX,56372-SW5,#not reported,WN-NA-WN,No,None,Wind,32.2425,-100.45333333333333,12060102,Texas-Gulf,2007,80.5,243006.0,0.34460137837147964,,Unknown Freshwater,0.0,0.0,0,0,0.243006,0,0,0.243006,SW5
13816,56374,Robert Mueller Energy Center,TX,56374-CT1,Austin Energy,NG-NA-CT,No,None,Natural Gas,30.304722222222225,-97.7075,12090205,Texas-Gulf,2006,4.6,12272.0,0.30454635695850707,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,CT1
13817,56376,Pike County Wind Power,IL,56376-WTG1,Illinois Rural Electric Cooperative,WN-NA-WN,No,None,Wind,39.61888888888889,-90.8461111111111,7110004,Upper Mississippi,2005,1.7,3891.69,0.26132755842062855,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.00389169,0,0,0.00389169,WTG1
13818,56377,Judith Gap Wind Energy Center,MT,56377-1,Invenergy LLC,WN-NA-WN,No,None,Wind,46.575,-109.75055555555555,10040201,Missouri,2005,135.0,500830.0,0.4234990698461018,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.50083,0,0,0.50083,1
13819,56378,Pakini Nui Wind Farm,HI,56378-1,Apollo Energy Corp.,WN-NA-WN,No,None,Wind,18.974166666666665,-155.6913888888889,20010000,Hawaii,2007,21.0,97125.0,0.5279680365296804,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.097125,0,0,0.097125,1
13820,56379,Victory Wind Farm,IA,56379-VWF,MidAmerican Energy Holdings Company,WN-NA-WN,No,None,Wind,42.13333333333333,-95.15,10230007,Missouri,2006,99.0,357205.0,0.4118871362022047,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.357205,0,0,0.357205,VWF
13821,56380,Centennial Wind Farm,OK,56380-WT1,OGE Energy Corp.,WN-NA-WN,No,None,Wind,36.833333333333336,-99.5,11050001,Arkansas-White-Red,2006,120.0,429535.0,0.40861396499238967,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.429535,0,0,0.429535,WT1
13822,56383,Northern Iowa Windpower II,IA,56383-TOI2,"Iberdrola Renovables, S.A.",WN-NA-WN,No,None,Wind,43.36083333333333,-93.29777777777778,7080202,Upper Mississippi,2008,80.0,199590.0,0.2848030821917808,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.19959,0,0,0.19959,TOI2
13823,56386,Top of Iowa Windfarm III,IA,56386-TOI3,"MGE Energy, Inc.",WN-NA-WN,No,None,Wind,43.359722222222224,-93.32083333333333,7080203,Upper Mississippi,2008,29.7,70893.0,0.27248512522485124,,Unknown Freshwater,0.0,0.0,0,0,0.070893,0,0,0.070893,TOI3
13824,56391,Blue Sky Green Field Wind Project,WI,56391-1,Wisconsin Energy Corporation,WN-NA-WN,No,None,Wind,43.743611111111115,-88.38861111111112,4030203,Great Lakes,2008,145.2,204807.0,0.16101786859881506,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.204807,0,0,0.204807,1
13825,56392,FPL Energy Oliver Wind I LLC,ND,56392-1,"NextEra Energy, Inc.",WN-NA-WN,No,None,Wind,46.5,-99.0,10160003,Missouri,2006,50.6,185998.0,0.4196175573483495,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.185998,0,0,0.185998,1
13826,56394,Forest Creek Wind Farm LLC,TX,56394-1,E.ON AG,WN-NA-WN,No,None,Wind,32.02444444444444,-101.27916666666667,12090104,Texas-Gulf,2006,124.2,427333.16,0.39277233656129823,,Unknown Freshwater,0.0,0.0,0,0,0.42733316,0,0,0.42733316,1
13827,56395,Mesquite Wind Power LLC,TX,56395-1,Energias de Portugal,WN-NA-WN,No,None,Wind,32.61666666666667,-99.4738888888889,12060102,Texas-Gulf,2007,200.0,541720.0,0.30920091324200916,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.54172,0,0,0.54172,1
13828,56397,AE Hunlock 4,PA,56397-4,FirstEnergy Corp.,NG-NA-CT,No,None,Natural Gas,41.20055555555556,-76.07,2050107,Mid Atlantic,2000,44.0,16287.0,0.04225560398505604,Susquehanna River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
13829,56399,Lempster Wind LLC,NH,56399-1,"Iberdrola Renewable Energies USA, Ltd",WN-NA-WN,No,None,Wind,43.5,-72.33333333333333,1080106,New England,2008,24.0,10319.0,0.04908200152207001,#not reported,Unknown Freshwater,0.0,0.0,0,0,0.010319,0,0,0.010319,1
13830,56400,Treasure Coast Energy Center,FL,56400-CT1,Florida Municipal Power Agency,NG-RC-CC,Yes,Recirculating,Natural Gas,27.383888888888887,-80.3775,3090206,South Atlantic Gulf,2008,219.6,527561.0,0.2742434355532267,Well Water + Treated Effluent,GW/Waste Water,0.0,0.0,133.472933,79.13415,149.299763,104.457078,68.58293,158.2683,CT1
13831,56400,Treasure Coast Energy Center,FL,56400-ST1,Florida Municipal Power Agency,NG-RC-CC,Yes,Recirculating,Natural Gas,27.383888888888887,-80.3775,3090206,South Atlantic Gulf,2008,191.8,348804.0,0.20760066850457812,Well Water + Treated Effluent,GW/Waste Water,518.992457106816,377.44905971404796,88.247412,52.3206,98.711532,69.063192,45.34452,104.6412,ST1
13832,56402,West Texas Renewables,TX,56402-1,#not reported,WN-NA-WN,No,None,Wind,32.23583333333333,-101.35805555555555,12080007,Texas-Gulf,1999,7.0,1487.0,0.024249836921069797,,Unknown Freshwater,0.0,0.0,0,0,0.001487,0,0,0.001487,1
13833,56404,Noble Hill Landfill,MO,56404-NHLC,City Utilities of Springfield,"BP, BG-NA-CT",No,None,Biomass,37.38027777777778,-93.35111111111111,10290106,Missouri,2006,3.2,22774.0,0.8124286529680366,Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,NHLC
13834,56405,Nevada Solar One,NV,56405-ONE,#not reported,CSP-RC-SU,Yes,Recirculating,Solar,36.0,-114.5,15010014,Lower Colorado,2007,64.0,911.0,0.0016249286529680365,Boulder City,Municipal,0.0,0.0,0.788015,0.660475,1.010299,0.788015,0.660475,1.010299,ONE
